slice_file_name,['class']
66622-4-0-0,['drilling']
66622-4-0-1,['drilling']
66622-4-0-2,['drilling']
66622-4-0-3,['drilling']
66622-4-0-4,['drilling']
66622-4-0-5,['drilling']
66622-4-0-6,['drilling']
66622-4-0-7,['drilling']
66622-4-0-8,['drilling']
66623-4-0-0,['drilling']
66623-4-0-1,['drilling']
66623-4-0-2,['drilling']
66623-4-0-3,['drilling']
66623-4-0-4,['drilling']
66623-4-0-5,['drilling']
66623-4-0-6,['drilling']
66996-8-1-0,['siren']
66996-8-3-0,['siren']
67049-3-0-0,['dog_bark']
67049-3-0-1,['dog_bark']
67049-3-0-2,['dog_bark']
68080-7-0-0,['jackhammer']
68080-7-0-1,['jackhammer']
68080-7-0-2,['jackhammer']
68080-7-0-3,['jackhammer']
68080-7-0-4,['jackhammer']
68080-7-0-5,['jackhammer']
68080-7-0-6,['jackhammer']
68080-7-0-7,['jackhammer']
68080-7-0-8,['jackhammer']
68080-7-0-9,['jackhammer']
68389-3-0-0,['dog_bark']
68389-3-1-0,['dog_bark']
68389-3-2-0,['dog_bark']
68657-1-0-0,['car_horn']
6902-2-0-12,['children_playing']
6902-2-0-18,['children_playing']
6902-2-0-26,['children_playing']
6902-2-0-4,['children_playing']
6902-2-0-5,['children_playing']
6902-2-0-7,['children_playing']
6902-2-0-9,['children_playing']
69304-9-0-0,['street_music']
69304-9-0-12,['street_music']
69304-9-0-14,['street_music']
69304-9-0-15,['street_music']
69304-9-0-6,['street_music']
69304-9-0-7,['street_music']
69598-4-0-0,['drilling']
69598-4-1-0,['drilling']
69598-4-2-0,['drilling']
69598-4-2-1,['drilling']
69598-4-3-0,['drilling']
69598-4-4-0,['drilling']
69598-4-5-0,['drilling']
69598-4-6-0,['drilling']
69598-4-6-1,['drilling']
69598-4-7-0,['drilling']
69598-4-8-0,['drilling']
69598-4-9-0,['drilling']
69661-3-0-14,['dog_bark']
69661-3-0-23,['dog_bark']
69661-3-0-29,['dog_bark']
69777-3-0-0,['dog_bark']
69777-3-0-1,['dog_bark']
69777-3-0-2,['dog_bark']
6984-1-0-0,['car_horn']
6988-5-0-0,['engine_idling']
6988-5-0-1,['engine_idling']
6988-5-0-2,['engine_idling']
6988-5-0-3,['engine_idling']
6988-5-0-4,['engine_idling']
6988-5-0-5,['engine_idling']
69883-3-0-20,['dog_bark']
69883-3-0-5,['dog_bark']
69883-3-0-9,['dog_bark']
69962-2-0-11,['children_playing']
69962-2-0-15,['children_playing']
69962-2-0-16,['children_playing']
69962-2-0-17,['children_playing']
69962-2-0-2,['children_playing']
69962-2-0-20,['children_playing']
69962-2-0-22,['children_playing']
69962-2-0-25,['children_playing']
70098-3-0-0,['dog_bark']
70098-3-1-0,['dog_bark']
70098-3-2-0,['dog_bark']
70098-3-3-0,['dog_bark']
70168-3-1-11,['dog_bark']
70168-3-1-13,['dog_bark']
70168-3-1-20,['dog_bark']
70168-3-1-24,['dog_bark']
7060-6-0-0,['gun_shot']
7060-6-1-0,['gun_shot']
7060-6-2-0,['gun_shot']
7061-6-0-0,['gun_shot']
7062-6-0-0,['gun_shot']
7063-6-0-0,['gun_shot']
7064-6-0-0,['gun_shot']
7064-6-1-0,['gun_shot']
7064-6-2-0,['gun_shot']
7064-6-3-0,['gun_shot']
7064-6-4-0,['gun_shot']
7064-6-5-0,['gun_shot']
7065-6-0-0,['gun_shot']
7066-6-0-0,['gun_shot']
7066-6-1-0,['gun_shot']
7067-6-0-0,['gun_shot']
7068-6-0-0,['gun_shot']
70740-8-0-0,['siren']
71079-4-0-0,['drilling']
71079-4-1-0,['drilling']
71080-4-0-0,['drilling']
71080-4-1-0,['drilling']
71082-4-0-0,['drilling']
71082-4-1-0,['drilling']
71086-4-0-0,['drilling']
71086-4-1-0,['drilling']
71086-4-2-0,['drilling']
71087-4-0-0,['drilling']
71087-4-1-0,['drilling']
71088-4-0-0,['drilling']
71088-4-1-0,['drilling']
71088-4-2-0,['drilling']
71171-4-0-0,['drilling']
71171-4-0-1,['drilling']
71171-4-0-2,['drilling']
71171-4-0-3,['drilling']
71171-4-0-4,['drilling']
71171-4-1-0,['drilling']
71171-4-1-1,['drilling']
71171-4-1-2,['drilling']
71171-4-1-3,['drilling']
71171-4-1-4,['drilling']
71171-4-1-5,['drilling']
71171-4-2-0,['drilling']
71171-4-2-1,['drilling']
71171-4-3-0,['drilling']
71171-4-3-1,['drilling']
71171-4-3-2,['drilling']
71171-4-4-0,['drilling']
71171-4-5-0,['drilling']
71173-2-0-103,['children_playing']
71173-2-0-13,['children_playing']
71173-2-0-17,['children_playing']
71173-2-0-21,['children_playing']
71173-2-0-24,['children_playing']
71173-2-0-69,['children_playing']
71173-2-0-71,['children_playing']
71173-2-0-88,['children_playing']
71177-8-0-0,['siren']
71177-8-0-1,['siren']
71177-8-1-0,['siren']
71177-8-1-1,['siren']
71177-8-1-2,['siren']
71177-8-1-3,['siren']
71177-8-1-4,['siren']
71177-8-2-0,['siren']
71177-8-2-1,['siren']
71309-1-0-0,['car_horn']
71309-1-0-1,['car_horn']
71309-1-0-2,['car_horn']
71309-1-0-3,['car_horn']
71309-1-0-4,['car_horn']
71309-1-0-5,['car_horn']
71309-1-0-6,['car_horn']
71309-1-0-7,['car_horn']
71309-1-0-8,['car_horn']
71309-1-1-0,['car_horn']
71309-1-2-0,['car_horn']
71312-3-0-1,['dog_bark']
71312-3-0-2,['dog_bark']
71312-3-0-4,['dog_bark']
71312-3-0-5,['dog_bark']
71439-1-0-0,['car_horn']
71439-1-1-0,['car_horn']
71439-1-2-0,['car_horn']
71439-1-3-0,['car_horn']
71529-4-0-0,['drilling']
71529-4-0-1,['drilling']
71529-4-0-2,['drilling']
71529-4-1-0,['drilling']
71529-4-1-1,['drilling']
71529-4-1-2,['drilling']
71529-4-1-3,['drilling']
71529-4-1-4,['drilling']
71529-4-1-5,['drilling']
71529-4-1-6,['drilling']
71700-3-3-2,['dog_bark']
71700-3-4-0,['dog_bark']
71700-3-4-1,['dog_bark']
71700-3-4-3,['dog_bark']
71866-9-0-14,['street_music']
71866-9-0-21,['street_music']
71866-9-0-23,['street_music']
71866-9-0-3,['street_music']
71866-9-0-31,['street_music']
71866-9-0-32,['street_music']
72015-2-0-0,['children_playing']
72015-2-0-1,['children_playing']
72015-2-0-2,['children_playing']
72015-2-0-3,['children_playing']
72015-2-0-4,['children_playing']
72015-2-0-5,['children_playing']
72220-3-0-0,['dog_bark']
72220-3-2-2,['dog_bark']
72220-3-2-3,['dog_bark']
72220-3-2-4,['dog_bark']
72221-3-1-0,['dog_bark']
72221-3-4-1,['dog_bark']
72221-3-4-5,['dog_bark']
72221-3-4-7,['dog_bark']
72259-1-0-0,['car_horn']
72259-1-0-1,['car_horn']
72259-1-0-2,['car_horn']
72259-1-0-3,['car_horn']
72259-1-0-4,['car_horn']
72259-1-0-5,['car_horn']
72259-1-1-0,['car_horn']
72259-1-10-0,['car_horn']
72259-1-10-1,['car_horn']
72259-1-10-10,['car_horn']
72259-1-10-11,['car_horn']
72259-1-10-12,['car_horn']
72259-1-10-13,['car_horn']
72259-1-10-14,['car_horn']
72259-1-10-2,['car_horn']
72259-1-10-3,['car_horn']
72259-1-10-4,['car_horn']
72259-1-10-5,['car_horn']
72259-1-10-6,['car_horn']
72259-1-10-7,['car_horn']
72259-1-10-8,['car_horn']
72259-1-10-9,['car_horn']
72259-1-2-0,['car_horn']
72259-1-3-0,['car_horn']
72259-1-5-0,['car_horn']
72259-1-5-1,['car_horn']
72259-1-5-2,['car_horn']
72259-1-5-3,['car_horn']
72259-1-5-4,['car_horn']
72259-1-6-0,['car_horn']
72259-1-6-1,['car_horn']
72259-1-7-0,['car_horn']
72259-1-7-1,['car_horn']
72259-1-7-10,['car_horn']
72259-1-7-11,['car_horn']
72259-1-7-12,['car_horn']
72259-1-7-13,['car_horn']
72259-1-7-14,['car_horn']
72259-1-7-15,['car_horn']
72259-1-7-16,['car_horn']
72259-1-7-17,['car_horn']
72259-1-7-18,['car_horn']
72259-1-7-19,['car_horn']
72259-1-7-2,['car_horn']
72259-1-7-20,['car_horn']
72259-1-7-21,['car_horn']
72259-1-7-22,['car_horn']
72259-1-7-3,['car_horn']
72259-1-7-4,['car_horn']
72259-1-7-5,['car_horn']
72259-1-7-6,['car_horn']
72259-1-7-7,['car_horn']
72259-1-7-8,['car_horn']
72259-1-7-9,['car_horn']
72259-1-8-0,['car_horn']
72259-1-9-0,['car_horn']
72259-1-9-1,['car_horn']
72259-1-9-10,['car_horn']
72259-1-9-11,['car_horn']
72259-1-9-12,['car_horn']
72259-1-9-13,['car_horn']
72259-1-9-14,['car_horn']
72259-1-9-15,['car_horn']
72259-1-9-16,['car_horn']
72259-1-9-17,['car_horn']
72259-1-9-2,['car_horn']
72259-1-9-3,['car_horn']
72259-1-9-4,['car_horn']
72259-1-9-5,['car_horn']
72259-1-9-6,['car_horn']
72259-1-9-7,['car_horn']
72259-1-9-8,['car_horn']
72259-1-9-9,['car_horn']
72261-3-0-17,['dog_bark']
72261-3-0-23,['dog_bark']
72261-3-0-27,['dog_bark']
72261-3-0-6,['dog_bark']
72265-3-15-0,['dog_bark']
72265-3-4-0,['dog_bark']
72265-3-5-0,['dog_bark']
72265-3-7-0,['dog_bark']
72537-3-0-2,['dog_bark']
72537-3-0-6,['dog_bark']
72537-3-0-8,['dog_bark']
72538-3-0-0,['dog_bark']
72538-3-0-1,['dog_bark']
72538-3-0-3,['dog_bark']
72538-3-0-4,['dog_bark']
72539-3-0-1,['dog_bark']
72539-3-0-5,['dog_bark']
72539-3-0-6,['dog_bark']
72539-3-0-8,['dog_bark']
72567-1-0-0,['car_horn']
72567-1-0-1,['car_horn']
72567-1-1-0,['car_horn']
72567-1-2-0,['car_horn']
72567-1-2-1,['car_horn']
72567-1-2-2,['car_horn']
72567-1-2-3,['car_horn']
72567-1-2-4,['car_horn']
72567-1-2-5,['car_horn']
72567-1-3-0,['car_horn']
72567-1-4-0,['car_horn']
72567-1-4-1,['car_horn']
72567-1-4-2,['car_horn']
72567-1-4-3,['car_horn']
72567-1-4-4,['car_horn']
72567-1-4-5,['car_horn']
72567-1-4-6,['car_horn']
72567-1-4-7,['car_horn']
72567-1-5-0,['car_horn']
72579-3-0-0,['dog_bark']
72579-3-0-2,['dog_bark']
72579-3-0-3,['dog_bark']
72579-3-0-4,['dog_bark']
72723-3-0-0,['dog_bark']
72724-3-1-0,['dog_bark']
72724-3-2-7,['dog_bark']
72724-3-2-8,['dog_bark']
72724-3-2-9,['dog_bark']
72829-3-0-0,['dog_bark']
72829-3-0-1,['dog_bark']
72829-3-0-2,['dog_bark']
73168-1-0-0,['car_horn']
73168-1-1-0,['car_horn']
73168-1-2-0,['car_horn']
73277-9-0-0,['street_music']
73277-9-0-16,['street_music']
73277-9-0-17,['street_music']
73277-9-0-19,['street_music']
73277-9-0-24,['street_music']
73277-9-0-28,['street_music']
73373-3-0-0,['dog_bark']
73524-0-0-0,['air_conditioner']
73524-0-0-101,['air_conditioner']
73524-0-0-105,['air_conditioner']
73524-0-0-113,['air_conditioner']
73524-0-0-114,['air_conditioner']
73524-0-0-126,['air_conditioner']
73524-0-0-127,['air_conditioner']
73524-0-0-128,['air_conditioner']
73524-0-0-133,['air_conditioner']
73524-0-0-137,['air_conditioner']
73524-0-0-2,['air_conditioner']
73524-0-0-23,['air_conditioner']
73524-0-0-30,['air_conditioner']
73524-0-0-31,['air_conditioner']
73524-0-0-32,['air_conditioner']
73524-0-0-5,['air_conditioner']
73524-0-0-52,['air_conditioner']
73524-0-0-54,['air_conditioner']
73524-0-0-6,['air_conditioner']
73524-0-0-63,['air_conditioner']
73524-0-0-73,['air_conditioner']
73524-0-0-74,['air_conditioner']
73524-0-0-8,['air_conditioner']
73524-0-0-92,['air_conditioner']
73524-0-0-98,['air_conditioner']
73524-0-0-99,['air_conditioner']
73623-7-0-0,['jackhammer']
73623-7-1-0,['jackhammer']
73623-7-1-1,['jackhammer']
73623-7-2-0,['jackhammer']
73623-7-3-0,['jackhammer']
73623-7-4-0,['jackhammer']
73623-7-5-0,['jackhammer']
73623-7-6-0,['jackhammer']
7383-3-0-0,['dog_bark']
7383-3-0-1,['dog_bark']
7383-3-1-0,['dog_bark']
7389-1-0-0,['car_horn']
7389-1-0-1,['car_horn']
7389-1-0-2,['car_horn']
7389-1-0-3,['car_horn']
7389-1-0-4,['car_horn']
7389-1-0-5,['car_horn']
7389-1-0-6,['car_horn']
7389-1-0-7,['car_horn']
7389-1-1-0,['car_horn']
7389-1-2-0,['car_horn']
7389-1-2-1,['car_horn']
7389-1-2-2,['car_horn']
7389-1-2-3,['car_horn']
7389-1-3-0,['car_horn']
7389-1-3-1,['car_horn']
7389-1-3-2,['car_horn']
7389-1-3-3,['car_horn']
7389-1-3-4,['car_horn']
7389-1-3-5,['car_horn']
7389-1-4-0,['car_horn']
7389-1-4-1,['car_horn']
7389-1-4-10,['car_horn']
7389-1-4-11,['car_horn']
7389-1-4-12,['car_horn']
7389-1-4-13,['car_horn']
7389-1-4-14,['car_horn']
7389-1-4-15,['car_horn']
7389-1-4-2,['car_horn']
7389-1-4-3,['car_horn']
7389-1-4-4,['car_horn']
7389-1-4-5,['car_horn']
7389-1-4-6,['car_horn']
7389-1-4-7,['car_horn']
7389-1-4-8,['car_horn']
7389-1-4-9,['car_horn']
7390-9-0-0,['street_music']
7390-9-0-3,['street_music']
7390-9-0-6,['street_music']
7390-9-0-9,['street_music']
7390-9-1-11,['street_music']
7390-9-1-12,['street_music']
7390-9-1-5,['street_music']
74226-9-0-0,['street_music']
74226-9-0-10,['street_music']
74226-9-0-13,['street_music']
74226-9-0-14,['street_music']
74226-9-0-21,['street_music']
74226-9-0-6,['street_music']
74226-9-0-7,['street_music']
74364-8-1-0,['siren']
74364-8-1-1,['siren']
74364-8-1-10,['siren']
74364-8-1-11,['siren']
74364-8-1-12,['siren']
74364-8-1-13,['siren']
74364-8-1-14,['siren']
74364-8-1-15,['siren']
74364-8-1-16,['siren']
74364-8-1-17,['siren']
74364-8-1-18,['siren']
74364-8-1-19,['siren']
74364-8-1-2,['siren']
74364-8-1-20,['siren']
74364-8-1-21,['siren']
74364-8-1-22,['siren']
74364-8-1-23,['siren']
74364-8-1-24,['siren']
74364-8-1-25,['siren']
74364-8-1-26,['siren']
74364-8-1-27,['siren']
74364-8-1-3,['siren']
74364-8-1-4,['siren']
74364-8-1-5,['siren']
74364-8-1-6,['siren']
74364-8-1-7,['siren']
74364-8-1-8,['siren']
74364-8-1-9,['siren']
74458-9-0-5,['street_music']
74458-9-0-7,['street_music']
74458-9-1-12,['street_music']
74458-9-1-13,['street_music']
74458-9-1-5,['street_music']
74458-9-2-18,['street_music']
74495-3-0-0,['dog_bark']
74495-3-0-1,['dog_bark']
74507-0-0-0,['air_conditioner']
74507-0-0-1,['air_conditioner']
74507-0-0-10,['air_conditioner']
74507-0-0-11,['air_conditioner']
74507-0-0-12,['air_conditioner']
74507-0-0-13,['air_conditioner']
74507-0-0-14,['air_conditioner']
74507-0-0-15,['air_conditioner']
74507-0-0-16,['air_conditioner']
74507-0-0-17,['air_conditioner']
74507-0-0-18,['air_conditioner']
74507-0-0-2,['air_conditioner']
74507-0-0-20,['air_conditioner']
74507-0-0-22,['air_conditioner']
74507-0-0-23,['air_conditioner']
74507-0-0-24,['air_conditioner']
74507-0-0-25,['air_conditioner']
74507-0-0-27,['air_conditioner']
74507-0-0-28,['air_conditioner']
74507-0-0-3,['air_conditioner']
74507-0-0-4,['air_conditioner']
74507-0-0-5,['air_conditioner']
74507-0-0-6,['air_conditioner']
74507-0-0-8,['air_conditioner']
74507-0-0-9,['air_conditioner']
74513-3-0-0,['dog_bark']
74513-3-0-3,['dog_bark']
74513-3-0-5,['dog_bark']
74513-3-0-6,['dog_bark']
74677-0-0-0,['air_conditioner']
74677-0-0-10,['air_conditioner']
74677-0-0-105,['air_conditioner']
74677-0-0-116,['air_conditioner']
74677-0-0-13,['air_conditioner']
74677-0-0-130,['air_conditioner']
74677-0-0-134,['air_conditioner']
74677-0-0-135,['air_conditioner']
74677-0-0-14,['air_conditioner']
74677-0-0-19,['air_conditioner']
74677-0-0-2,['air_conditioner']
74677-0-0-21,['air_conditioner']
74677-0-0-28,['air_conditioner']
74677-0-0-3,['air_conditioner']
74677-0-0-35,['air_conditioner']
74677-0-0-36,['air_conditioner']
74677-0-0-38,['air_conditioner']
74677-0-0-47,['air_conditioner']
74677-0-0-56,['air_conditioner']
74677-0-0-57,['air_conditioner']
74677-0-0-58,['air_conditioner']
74677-0-0-6,['air_conditioner']
74677-0-0-61,['air_conditioner']
74677-0-0-64,['air_conditioner']
74677-0-0-66,['air_conditioner']
74677-0-0-67,['air_conditioner']
74677-0-0-69,['air_conditioner']
74677-0-0-75,['air_conditioner']
74677-0-0-92,['air_conditioner']
74677-0-0-94,['air_conditioner']
74677-0-0-95,['air_conditioner']
74723-3-0-0,['dog_bark']
74723-3-0-1,['dog_bark']
74723-3-0-2,['dog_bark']
74725-3-0-0,['dog_bark']
74725-3-0-1,['dog_bark']
74726-8-0-0,['siren']
74726-8-0-1,['siren']
74726-8-0-10,['siren']
74726-8-0-11,['siren']
74726-8-0-12,['siren']
74726-8-0-13,['siren']
74726-8-0-14,['siren']
74726-8-0-15,['siren']
74726-8-0-16,['siren']
74726-8-0-2,['siren']
74726-8-0-3,['siren']
74726-8-0-4,['siren']
74726-8-0-5,['siren']
74726-8-0-6,['siren']
74726-8-0-7,['siren']
74726-8-0-8,['siren']
74726-8-0-9,['siren']
74726-8-1-0,['siren']
74726-8-1-1,['siren']
74726-8-1-2,['siren']
74726-8-2-0,['siren']
74726-8-2-1,['siren']
74726-8-2-2,['siren']
74726-8-2-3,['siren']
74726-8-2-4,['siren']
74726-8-2-5,['siren']
74810-9-0-27,['street_music']
74810-9-0-32,['street_music']
74810-9-0-5,['street_music']
74810-9-1-12,['street_music']
74810-9-1-5,['street_music']
74850-9-0-11,['street_music']
74850-9-0-18,['street_music']
74850-9-0-22,['street_music']
74850-9-0-27,['street_music']
74850-9-0-5,['street_music']
74850-9-0-6,['street_music']
74922-4-0-0,['drilling']
74922-4-0-1,['drilling']
74922-4-0-2,['drilling']
74922-4-0-3,['drilling']
74922-4-0-4,['drilling']
74922-4-0-5,['drilling']
74922-4-0-6,['drilling']
74922-4-0-7,['drilling']
74950-3-0-0,['dog_bark']
74950-3-2-4,['dog_bark']
74950-3-2-5,['dog_bark']
74965-4-0-0,['drilling']
74965-4-0-1,['drilling']
74965-4-0-2,['drilling']
74965-4-0-3,['drilling']
74965-4-1-0,['drilling']
74965-4-1-1,['drilling']
74965-4-1-2,['drilling']
75490-8-0-0,['siren']
75490-8-0-1,['siren']
75490-8-0-2,['siren']
75490-8-1-0,['siren']
75490-8-1-1,['siren']
75743-0-0-0,['air_conditioner']
75743-0-0-1,['air_conditioner']
75743-0-0-10,['air_conditioner']
75743-0-0-11,['air_conditioner']
75743-0-0-12,['air_conditioner']
75743-0-0-13,['air_conditioner']
75743-0-0-14,['air_conditioner']
75743-0-0-15,['air_conditioner']
75743-0-0-16,['air_conditioner']
75743-0-0-17,['air_conditioner']
75743-0-0-18,['air_conditioner']
75743-0-0-19,['air_conditioner']
75743-0-0-2,['air_conditioner']
75743-0-0-20,['air_conditioner']
75743-0-0-21,['air_conditioner']
75743-0-0-22,['air_conditioner']
75743-0-0-23,['air_conditioner']
75743-0-0-3,['air_conditioner']
75743-0-0-4,['air_conditioner']
75743-0-0-5,['air_conditioner']
75743-0-0-6,['air_conditioner']
75743-0-0-7,['air_conditioner']
75743-0-0-8,['air_conditioner']
75743-0-0-9,['air_conditioner']
76085-4-0-103,['drilling']
76085-4-0-14,['drilling']
76085-4-0-24,['drilling']
76085-4-0-27,['drilling']
76085-4-0-35,['drilling']
76085-4-0-37,['drilling']
76085-4-0-38,['drilling']
76085-4-0-55,['drilling']
76085-4-0-6,['drilling']
76085-4-0-61,['drilling']
76085-4-0-62,['drilling']
76085-4-0-66,['drilling']
76085-4-0-81,['drilling']
76085-4-0-89,['drilling']
76085-4-0-93,['drilling']
76085-4-0-97,['drilling']
76086-4-0-12,['drilling']
76086-4-0-14,['drilling']
76086-4-0-17,['drilling']
76086-4-0-18,['drilling']
76086-4-0-19,['drilling']
76086-4-0-2,['drilling']
76086-4-0-22,['drilling']
76086-4-0-23,['drilling']
76086-4-0-24,['drilling']
76086-4-0-27,['drilling']
76086-4-0-29,['drilling']
76086-4-0-3,['drilling']
76086-4-0-32,['drilling']
76086-4-0-36,['drilling']
76086-4-0-38,['drilling']
76086-4-0-43,['drilling']
76086-4-0-50,['drilling']
76086-4-0-53,['drilling']
76086-4-0-55,['drilling']
76086-4-0-56,['drilling']
76086-4-0-58,['drilling']
76089-6-0-0,['gun_shot']
76090-6-0-0,['gun_shot']
76090-6-1-0,['gun_shot']
76091-6-0-0,['gun_shot']
76091-6-1-0,['gun_shot']
76091-6-2-0,['gun_shot']
76091-6-3-0,['gun_shot']
76091-6-4-0,['gun_shot']
76091-6-5-0,['gun_shot']
76093-6-0-0,['gun_shot']
76093-6-1-0,['gun_shot']
76094-6-0-0,['gun_shot']
76094-6-1-0,['gun_shot']
76221-2-0-0,['children_playing']
76221-2-0-1,['children_playing']
76221-2-0-10,['children_playing']
76221-2-0-2,['children_playing']
76221-2-0-3,['children_playing']
76221-2-0-4,['children_playing']
76221-2-0-5,['children_playing']
76221-2-0-6,['children_playing']
76266-2-0-40,['children_playing']
76266-2-0-46,['children_playing']
76266-2-0-50,['children_playing']
76266-2-0-55,['children_playing']
76266-2-0-7,['children_playing']
76266-2-0-76,['children_playing']
76266-2-0-80,['children_playing']
76266-2-0-91,['children_playing']
76566-3-0-11,['dog_bark']
76566-3-0-3,['dog_bark']
76566-3-0-6,['dog_bark']
76566-3-0-8,['dog_bark']
76568-9-0-10,['street_music']
76568-9-0-11,['street_music']
76568-9-0-12,['street_music']
76568-9-0-13,['street_music']
76568-9-0-14,['street_music']
76568-9-0-2,['street_music']
76585-9-0-10,['street_music']
76585-9-0-38,['street_music']
76585-9-0-5,['street_music']
76585-9-0-57,['street_music']
76585-9-0-60,['street_music']
76585-9-0-69,['street_music']
76640-3-0-0,['dog_bark']
77233-3-0-105,['dog_bark']
77233-3-0-67,['dog_bark']
77233-3-0-7,['dog_bark']
77233-3-0-79,['dog_bark']
77246-6-0-0,['gun_shot']
77247-6-0-0,['gun_shot']
77509-1-0-0,['car_horn']
77674-3-0-0,['dog_bark']
77751-4-0-0,['drilling']
77751-4-0-1,['drilling']
77751-4-1-0,['drilling']
77751-4-1-1,['drilling']
77751-4-2-0,['drilling']
77751-4-3-0,['drilling']
77751-4-4-0,['drilling']
77751-4-5-0,['drilling']
77751-4-6-0,['drilling']
77751-4-7-0,['drilling']
77751-4-8-0,['drilling']
77751-4-9-0,['drilling']
77751-4-9-1,['drilling']
77751-4-9-2,['drilling']
77751-4-9-3,['drilling']
77751-7-0-0,['jackhammer']
77751-7-0-1,['jackhammer']
77751-7-1-0,['jackhammer']
77751-7-1-1,['jackhammer']
77751-7-2-0,['jackhammer']
77751-7-3-0,['jackhammer']
77751-7-4-0,['jackhammer']
77751-7-5-0,['jackhammer']
77751-7-6-0,['jackhammer']
77751-7-7-0,['jackhammer']
77751-7-8-0,['jackhammer']
77751-7-9-0,['jackhammer']
77751-7-9-1,['jackhammer']
77751-7-9-2,['jackhammer']
77751-7-9-3,['jackhammer']
77766-9-0-0,['street_music']
77766-9-0-3,['street_music']
77766-9-0-4,['street_music']
77766-9-0-5,['street_music']
77766-9-0-6,['street_music']
77766-9-0-7,['street_music']
77769-9-0-0,['street_music']
77769-9-0-12,['street_music']
77769-9-0-17,['street_music']
77769-9-0-2,['street_music']
77769-9-0-4,['street_music']
77769-9-0-8,['street_music']
77770-9-0-1,['street_music']
77770-9-0-15,['street_music']
77770-9-0-17,['street_music']
77770-9-0-20,['street_music']
77770-9-0-6,['street_music']
77770-9-0-8,['street_music']
77770-9-0-9,['street_music']
77774-4-0-0,['drilling']
77774-4-0-1,['drilling']
77774-4-0-2,['drilling']
77774-4-0-3,['drilling']
77774-4-1-0,['drilling']
77774-4-1-1,['drilling']
77901-9-0-0,['street_music']
77901-9-0-1,['street_music']
77901-9-0-2,['street_music']
77901-9-0-3,['street_music']
77901-9-0-4,['street_music']
77901-9-0-6,['street_music']
77901-9-0-7,['street_music']
77927-3-0-0,['dog_bark']
77927-3-0-1,['dog_bark']
77927-3-0-2,['dog_bark']
77927-3-1-1,['dog_bark']
78326-9-0-0,['street_music']
78326-9-0-1,['street_music']
78326-9-0-3,['street_music']
78326-9-0-5,['street_music']
78326-9-0-6,['street_music']
78326-9-0-7,['street_music']
78360-4-0-0,['drilling']
78360-4-0-1,['drilling']
78360-4-0-11,['drilling']
78360-4-0-12,['drilling']
78360-4-0-14,['drilling']
78360-4-0-15,['drilling']
78360-4-0-16,['drilling']
78360-4-0-17,['drilling']
78360-4-0-18,['drilling']
78360-4-0-19,['drilling']
78360-4-0-2,['drilling']
78360-4-0-20,['drilling']
78360-4-0-21,['drilling']
78360-4-0-22,['drilling']
78360-4-0-23,['drilling']
78360-4-0-3,['drilling']
78360-4-0-4,['drilling']
78360-4-0-5,['drilling']
78360-4-0-6,['drilling']
78360-4-0-7,['drilling']
78360-4-0-8,['drilling']
78360-4-0-9,['drilling']
78651-5-0-0,['engine_idling']
78651-5-0-1,['engine_idling']
78651-5-0-10,['engine_idling']
78651-5-0-11,['engine_idling']
78651-5-0-12,['engine_idling']
78651-5-0-13,['engine_idling']
78651-5-0-14,['engine_idling']
78651-5-0-15,['engine_idling']
78651-5-0-16,['engine_idling']
78651-5-0-17,['engine_idling']
78651-5-0-2,['engine_idling']
78651-5-0-3,['engine_idling']
78651-5-0-4,['engine_idling']
78651-5-0-5,['engine_idling']
78651-5-0-6,['engine_idling']
78651-5-0-7,['engine_idling']
78651-5-0-8,['engine_idling']
78651-5-0-9,['engine_idling']
78776-6-0-0,['gun_shot']
79089-0-0-106,['air_conditioner']
79089-0-0-115,['air_conditioner']
79089-0-0-12,['air_conditioner']
79089-0-0-122,['air_conditioner']
79089-0-0-123,['air_conditioner']
79089-0-0-134,['air_conditioner']
79089-0-0-135,['air_conditioner']
79089-0-0-136,['air_conditioner']
79089-0-0-138,['air_conditioner']
79089-0-0-19,['air_conditioner']
79089-0-0-25,['air_conditioner']
79089-0-0-28,['air_conditioner']
79089-0-0-4,['air_conditioner']
79089-0-0-40,['air_conditioner']
79089-0-0-41,['air_conditioner']
79089-0-0-43,['air_conditioner']
79089-0-0-48,['air_conditioner']
79089-0-0-51,['air_conditioner']
79089-0-0-52,['air_conditioner']
79089-0-0-56,['air_conditioner']
79089-0-0-6,['air_conditioner']
79089-0-0-60,['air_conditioner']
79089-0-0-63,['air_conditioner']
79089-0-0-70,['air_conditioner']
79089-0-0-73,['air_conditioner']
79089-0-0-75,['air_conditioner']
79089-0-0-92,['air_conditioner']
7913-3-0-0,['dog_bark']
7913-3-1-0,['dog_bark']
7913-3-2-0,['dog_bark']
7913-3-3-0,['dog_bark']
79377-9-0-10,['street_music']
79377-9-0-12,['street_music']
79377-9-0-13,['street_music']
79377-9-0-2,['street_music']
79377-9-0-4,['street_music']
79377-9-0-8,['street_music']
79584-3-0-4,['dog_bark']
79584-3-0-5,['dog_bark']
79584-3-0-8,['dog_bark']
79584-3-1-2,['dog_bark']
7965-3-11-0,['dog_bark']
7965-3-16-0,['dog_bark']
7965-3-22-0,['dog_bark']
7965-3-3-0,['dog_bark']
7975-3-0-0,['dog_bark']
80589-0-0-0,['air_conditioner']
80589-0-0-1,['air_conditioner']
80589-0-0-2,['air_conditioner']
